811719.8414,107377.9861,NaN,NaN,28.6,-76.79364901,34.69772011
811719.8526,107377.8867,NaN,NaN,28.7,-76.79364891,34.69771921
811719.8638,107377.7874,NaN,NaN,28.8,-76.79364881,34.69771831
811719.875,107377.688,NaN,NaN,28.9,-76.79364871,34.69771741
811719.8862,107377.5886,NaN,NaN,29,-76.79364862,34.69771652
811719.8973,107377.4893,NaN,NaN,29.1,-76.79364852,34.69771562
811719.9085,107377.3899,NaN,NaN,29.2,-76.79364842,34.69771472
811719.9197,107377.2905,NaN,NaN,29.3,-76.79364832,34.69771382
811719.9309,107377.1911,NaN,NaN,29.4,-76.79364822,34.69771292
811719.9421,107377.0918,NaN,NaN,29.5,-76.79364813,34.69771203
811719.9533,107376.9924,NaN,NaN,29.6,-76.79364803,34.69771113
811719.9644,107376.893,NaN,NaN,29.7,-76.79364793,34.69771023
811719.9756,107376.7936,NaN,NaN,29.8,-76.79364783,34.69770933
811719.9868,107376.6943,NaN,NaN,29.9,-76.79364774,34.69770843
811719.998,107376.5949,NaN,NaN,30,-76.79364764,34.69770754
811720.0092,107376.4955,NaN,NaN,30.1,-76.79364754,34.69770664
811720.0204,107376.3962,NaN,NaN,30.2,-76.79364744,34.69770574
811720.0316,107376.2968,NaN,NaN,30.3,-76.79364734,34.69770484
811720.0427,107376.1974,NaN,NaN,30.4,-76.79364725,34.69770395
811720.0539,107376.098,NaN,NaN,30.5,-76.79364715,34.69770305
811720.0651,107375.9987,NaN,NaN,30.6,-76.79364705,34.69770215
811720.0763,107375.8993,NaN,NaN,30.7,-76.79364695,34.69770125
811720.0875,107375.7999,NaN,NaN,30.8,-76.79364685,34.69770035
811720.0987,107375.7005,NaN,NaN,30.9,-76.79364676,34.69769946
811720.1098,107375.6012,NaN,NaN,31,-76.79364666,34.69769856
811720.121,107375.5018,NaN,NaN,31.1,-76.79364656,34.69769766
811720.1322,107375.4024,NaN,NaN,31.2,-76.79364646,34.69769676
811720.1434,107375.3031,NaN,NaN,31.3,-76.79364636,34.69769586
811720.1546,107375.2037,NaN,NaN,31.4,-76.79364627,34.69769497
811720.1658,107375.1043,NaN,NaN,31.5,-76.79364617,34.69769407
811720.1769,107375.0049,NaN,NaN,31.6,-76.79364607,34.69769317
811720.1881,107374.9056,NaN,NaN,31.7,-76.79364597,34.69769227
811720.1993,107374.8062,NaN,NaN,31.8,-76.79364587,34.69769138
811720.2105,107374.7068,NaN,NaN,31.9,-76.79364578,34.69769048
811720.2217,107374.6074,NaN,NaN,32,-76.79364568,34.69768958
811720.2329,107374.5081,NaN,NaN,32.1,-76.79364558,34.69768868
811720.2441,107374.4087,NaN,NaN,32.2,-76.79364548,34.69768778
811720.2552,107374.3093,NaN,NaN,32.3,-76.79364538,34.69768689
811720.2664,107374.21,NaN,NaN,32.4,-76.79364529,34.69768599
811720.2776,107374.1106,NaN,NaN,32.5,-76.79364519,34.69768509
811720.2888,107374.0112,NaN,NaN,32.6,-76.79364509,34.69768419
811720.3,107373.9118,NaN,NaN,32.7,-76.79364499,34.69768329
811720.3112,107373.8125,NaN,NaN,32.8,-76.79364489,34.6976824
811720.3223,107373.7131,NaN,NaN,32.9,-76.7936448,34.6976815
